elevation,geology,landuse,rainfall,slope,soil_clay,.geo
2199,4,10,5.004334926605225,16.11159896850586,22,"{""type"":""Point"",""coordinates"":[85.10813931156873,27.614367757775273]}"
1424,2,40,4.124363422393799,12.559042930603027,23,"{""type"":""Point"",""coordinates"":[85.47729394691846,27.6529424136747]}"
1467,2,40,3.569990634918213,7.759108066558838,25,"{""type"":""Point"",""coordinates"":[85.54179942726496,27.61247787669288]}"
1315,1,10,3.40421199798584,6.22546911239624,26,"{""type"":""Point"",""coordinates"":[85.33392725391401,27.699673533719544]}"
1372,2,40,4.124363422393799,13.634559631347656,25,"{""type"":""Point"",""coordinates"":[85.4710346161139,27.68727017422502]}"
1680,4,10,4.18858814239502,24.40030288696289,26,"{""type"":""Point"",""coordinates"":[85.51419528989555,27.746405428945902]}"
2057,4,10,4.796142101287842,21.31982421875,26,"{""type"":""Point"",""coordinates"":[85.132544656092,27.67302029519612]}"
1547,3,40,5.316385269165039,16.242918014526367,25,"{""type"":""Point"",""coordinates"":[85.56829859863002,27.86860677592358]}"
1971,4,10,4.49566125869751,15.6544828414917,24,"{""type"":""Point"",""coordinates"":[85.39639044359367,27.88496162077006]}"
1311,1,40,3.977576494216919,0.9274099469184875,25,"{""type"":""Point"",""coordinates"":[85.38012246319276,27.691968656396455]}"
1653,4,10,4.684384346008301,35.1846923828125,24,"{""type"":""Point"",""coordinates"":[85.40697065895051,27.765970088317385]}"
1315,1,50,3.977576494216919,4.25246000289917,30,"{""type"":""Point"",""coordinates"":[85.37799387579746,27.66002646443382]}"
1532,3,10,4.456511497497559,16.230674743652344,25,"{""type"":""Point"",""coordinates"":[85.48732951616333,27.627592702638687]}"
2204,4,10,4.579485893249512,25.534252166748047,27,"{""type"":""Point"",""coordinates"":[85.16096241096662,27.6586670124919]}"
868,1,40,4.588297367095947,13.453664779663086,24,"{""type"":""Point"",""coordinates"":[85.59643393623439,27.713514377579987]}"
1744,4,10,4.532809257507324,42.261138916015625,22,"{""type"":""Point"",""coordinates"":[85.33881604113748,27.8196428681512]}"
2029,4,10,4.684384346008301,18.24958229064941,26,"{""type"":""Point"",""coordinates"":[85.41157533001325,27.78206827570872]}"
1338,1,50,4.243783473968506,3.849193334579468,30,"{""type"":""Point"",""coordinates"":[85.41629029849527,27.690144975949448]}"
1374,2,30,4.123847007751465,2.970542907714844,26,"{""type"":""Point"",""coordinates"":[85.45927783415306,27.72243871075837]}"
2090,4,10,4.693136215209961,21.822059631347656,23,"{""type"":""Point"",""coordinates"":[85.40457353471061,27.881732715846493]}"
2056,4,10,3.9062464237213135,18.17851448059082,26,"{""type"":""Point"",""coordinates"":[85.51849829242212,27.68906234424842]}"
1642,3,10,4.246232509613037,26.00025177001953,24,"{""type"":""Point"",""coordinates"":[85.20746285494955,27.82435676299515]}"
1031,1,10,4.576202392578125,19.96361351013184,27,"{""type"":""Point"",""coordinates"":[85.20034326294073,27.735660475573784]}"
1177,1,10,5.058280944824219,55.20073318481445,26,"{""type"":""Point"",""coordinates"":[85.52275292211169,27.809469927993643]}"
1382,2,30,4.49566125869751,31.597139358520508,27,"{""type"":""Point"",""coordinates"":[85.376210312496,27.877505608220684]}"
1117,1,60,4.66023588180542,17.594179153442383,29,"{""type"":""Point"",""coordinates"":[85.23825994671883,27.77511711800766]}"
1599,3,10,4.456511497497559,18.22411346435547,27,"{""type"":""Point"",""coordinates"":[85.49645346533335,27.618571860266055]}"
1547,3,50,2.6722123622894287,12.582877159118652,26,"{""type"":""Point"",""coordinates"":[85.55203234094067,27.623416921769223]}"
1727,4,10,5.004334926605225,36.8076286315918,27,"{""type"":""Point"",""coordinates"":[85.13951593389626,27.63802680775445]}"
1135,1,40,2.6722123622894287,12.365799903869627,25,"{""type"":""Point"",""coordinates"":[85.56273010362194,27.629263748164476]}"
1775,4,10,4.684384346008301,29.53467559814453,24,"{""type"":""Point"",""coordinates"":[85.40674271382665,27.767575861973985]}"
1366,2,10,4.29325008392334,1.3991657495498655,25,"{""type"":""Point"",""coordinates"":[85.34032594923379,27.742184331064383]}"
505,1,40,3.583014726638794,9.534438133239746,26,"{""type"":""Point"",""coordinates"":[85.14595597693138,27.873307030348258]}"
1571,3,10,4.501944541931152,34.50432205200195,23,"{""type"":""Point"",""coordinates"":[85.26249079576768,27.756659284984607]}"
1151,1,10,4.532809257507324,20.130651473999023,25,"{""type"":""Point"",""coordinates"":[85.31050104096956,27.837956380555084]}"
1829,4,10,3.968759536743164,27.90910148620605,25,"{""type"":""Point"",""coordinates"":[85.42804776532114,27.629438358119913]}"
1289,1,10,4.05521297454834,35.78369903564453,25,"{""type"":""Point"",""coordinates"":[85.18801704879802,27.833978763992906]}"
1521,3,30,4.18858814239502,21.23556327819824,25,"{""type"":""Point"",""coordinates"":[85.53414725385939,27.742938497748035]}"
1284,1,10,4.547289371490479,16.916587829589844,27,"{""type"":""Point"",""coordinates"":[85.51741991293922,27.790546410853118]}"
1615,3,10,5.316385269165039,29.060312271118164,25,"{""type"":""Point"",""coordinates"":[85.58556652456215,27.89257281435]}"
1270,1,10,4.49566125869751,28.333328247070312,25,"{""type"":""Point"",""coordinates"":[85.37235808705404,27.874193895436797]}"
863,1,30,4.045770645141602,42.7635383605957,28,"{""type"":""Point"",""coordinates"":[85.23184549752176,27.880654775894993]}"
1807,4,10,5.143680095672607,21.965200424194336,25,"{""type"":""Point"",""coordinates"":[85.17197327842662,27.642972222091107]}"
1328,1,30,4.29325008392334,2.7966525554656982,20,"{""type"":""Point"",""coordinates"":[85.33153055628371,27.741493563102367]}"
1334,1,50,3.40421199798584,2.2891411781311035,31,"{""type"":""Point"",""coordinates"":[85.33909649271472,27.6515631192128]}"
1320,1,50,4.280627250671387,7.763850688934326,20,"{""type"":""Point"",""coordinates"":[85.35745585557565,27.717019252629402]}"
1508,3,40,4.547289371490479,14.320377349853516,25,"{""type"":""Point"",""coordinates"":[85.50892895327966,27.7507184616207]}"
1379,2,30,4.195834636688232,2.7962019443511963,25,"{""type"":""Point"",""coordinates"":[85.42490997089331,27.71000887210983]}"
1065,1,10,5.338897228240967,18.822593688964844,26,"{""type"":""Point"",""coordinates"":[85.18717735707267,27.71766756905911]}"
1296,1,10,4.18858814239502,18.17870140075684,24,"{""type"":""Point"",""coordinates"":[85.54847980011357,27.73140899538195]}"
1314,1,50,3.40421199798584,1.3987643718719482,26,"{""type"":""Point"",""coordinates"":[85.33847208140587,27.68657666144993]}"
1221,1,30,3.9373834133148193,13.732367515563965,27,"{""type"":""Point"",""coordinates"":[85.1399944593645,27.839894197855944]}"
1248,1,10,4.71803617477417,13.099679946899414,24,"{""type"":""Point"",""coordinates"":[85.59766522909506,27.820282152284495]}"
1421,2,50,4.612148761749268,8.16599178314209,25,"{""type"":""Point"",""coordinates"":[85.38783854116824,27.763656505803866]}"
1004,1,10,4.71803617477417,11.30716609954834,25,"{""type"":""Point"",""coordinates"":[85.56581218268722,27.82771116099786]}"
1499,2,10,4.501944541931152,22.531190872192383,25,"{""type"":""Point"",""coordinates"":[85.26625859241327,27.786886821128345]}"
1393,2,10,4.186050415039063,35.145469665527344,23,"{""type"":""Point"",""coordinates"":[85.29598528810364,27.742191099582833]}"
1667,4,10,4.618951320648193,24.70501136779785,24,"{""type"":""Point"",""coordinates"":[85.33865398229118,27.79666439489228]}"
1013,1,60,5.165729999542236,4.194121837615967,24,"{""type"":""Point"",""coordinates"":[85.54106435224043,27.894100942154054]}"
1796,4,40,4.124363422393799,12.30663776397705,26,"{""type"":""Point"",""coordinates"":[85.49995382886564,27.685608754197126]}"
1891,4,10,4.579485893249512,26.905994415283203,26,"{""type"":""Point"",""coordinates"":[85.17661552752253,27.661470213445284]}"
1102,1,30,4.547289371490479,15.32057762145996,25,"{""type"":""Point"",""coordinates"":[85.53010202692138,27.78330452070831]}"
1793,4,10,4.684384346008301,20.735803604125977,25,"{""type"":""Point"",""coordinates"":[85.42119798024389,27.77415902016184]}"
1229,1,30,4.71803617477417,26.04623794555664,23,"{""type"":""Point"",""coordinates"":[85.55442746491428,27.835002772971915]}"
2119,4,10,4.61355447769165,39.39907455444336,18,"{""type"":""Point"",""coordinates"":[85.39837400499304,27.823113587774873]}"
2058,4,10,4.29292631149292,16.8610897064209,25,"{""type"":""Point"",""coordinates"":[85.26836036847023,27.813387383246013]}"
1774,4,10,3.968759536743164,36.67391586303711,27,"{""type"":""Point"",""coordinates"":[85.40574404784341,27.62162987013693]}"
662,1,40,4.030216693878174,14.965829849243164,27,"{""type"":""Point"",""coordinates"":[85.26164506110251,27.886863594451956]}"
1490,2,10,4.61355447769165,32.26516342163086,21,"{""type"":""Point"",""coordinates"":[85.3968531366237,27.84587653562062]}"
1360,2,50,3.75677752494812,9.4226713180542,28,"{""type"":""Point"",""coordinates"":[85.25176041117619,27.689611870573586]}"
1484,2,30,5.338897228240967,45.08664321899414,28,"{""type"":""Point"",""coordinates"":[85.19492204308978,27.704192284299033]}"
904,1,10,4.030216693878174,11.672846794128418,24,"{""type"":""Point"",""coordinates"":[85.26684964080684,27.859610544206365]}"
699,1,10,3.731015205383301,15.833303451538086,25,"{""type"":""Point"",""coordinates"":[85.17777345020608,27.89080523206878]}"
1318,1,50,4.280627250671387,2.290264844894409,18,"{""type"":""Point"",""coordinates"":[85.3674828697589,27.71566741314693]}"
1977,4,10,5.143680095672607,34.97245407104492,25,"{""type"":""Point"",""coordinates"":[85.1858913576856,27.631966217733776]}"
950,1,10,4.71803617477417,28.2548770904541,25,"{""type"":""Point"",""coordinates"":[85.56987819612027,27.815256978159088]}"
1362,2,50,5.058280944824219,20.86925506591797,26,"{""type"":""Point"",""coordinates"":[85.51786819812766,27.814957040049272]}"
2067,4,10,4.699357032775879,29.54148292541504,26,"{""type"":""Point"",""coordinates"":[85.21226759657004,27.64604970992676]}"
2086,4,30,5.143680095672607,25.032567977905277,26,"{""type"":""Point"",""coordinates"":[85.18902293444124,27.630536456698717]}"
992,1,40,4.78480863571167,11.938343048095703,27,"{""type"":""Point"",""coordinates"":[85.17964300808056,27.785786721110675]}"
1334,1,50,4.280627250671387,1.854334115982056,18,"{""type"":""Point"",""coordinates"":[85.3555063026869,27.717479653196193]}"
1521,3,40,4.456511497497559,12.365778923034668,24,"{""type"":""Point"",""coordinates"":[85.49154397771157,27.628900843042242]}"
1298,1,10,4.432165145874023,15.51568603515625,25,"{""type"":""Point"",""coordinates"":[85.33131282171091,27.892316006033337]}"
997,1,10,4.05521297454834,27.44288825988769,27,"{""type"":""Point"",""coordinates"":[85.17448865638667,27.83300535228208]}"
1342,1,50,4.280627250671387,4.284510135650635,20,"{""type"":""Point"",""coordinates"":[85.35990947259934,27.7242603825483]}"
2232,4,10,4.1896796226501465,28.2403621673584,25,"{""type"":""Point"",""coordinates"":[85.20082847495696,27.653428652077206]}"
1782,4,10,5.058280944824219,23.286020278930664,24,"{""type"":""Point"",""coordinates"":[85.51580808074772,27.83955609219918]}"
1361,2,30,4.618951320648193,15.966238975524902,27,"{""type"":""Point"",""coordinates"":[85.30698970506185,27.768919756162965]}"
1332,1,30,4.186050415039063,15.963571548461914,22,"{""type"":""Point"",""coordinates"":[85.29284774611997,27.74793382453322]}"
2162,4,10,4.532809257507324,20.623592376708984,25,"{""type"":""Point"",""coordinates"":[85.34462211454226,27.80994180296479]}"
1438,2,30,5.165729999542236,22.94402503967285,25,"{""type"":""Point"",""coordinates"":[85.52458237402332,27.879166872477807]}"
1485,2,40,3.9373834133148193,21.55916404724121,29,"{""type"":""Point"",""coordinates"":[85.13794335681978,27.832708684117357]}"
1966,4,10,4.61355447769165,25.21436309814453,22,"{""type"":""Point"",""coordinates"":[85.37053735037311,27.821762862091997]}"
1698,4,40,5.004334926605225,6.789847373962402,28,"{""type"":""Point"",""coordinates"":[85.12260254143969,27.649471094826655]}"
1385,2,40,4.612148761749268,1.3993757963180542,23,"{""type"":""Point"",""coordinates"":[85.35133991223445,27.771394159318135]}"
856,1,40,4.612339019775391,12.560351371765137,25,"{""type"":""Point"",""coordinates"":[85.58808751420675,27.7617223385924]}"
1306,1,40,3.75677752494812,4.188882350921631,28,"{""type"":""Point"",""coordinates"":[85.29556229207085,27.651011924920162]}"
1347,1,50,4.29325008392334,2.0948848724365234,22,"{""type"":""Point"",""coordinates"":[85.33956891847475,27.73785935161503]}"
1798,4,10,4.695466041564941,21.18428039550781,25,"{""type"":""Point"",""coordinates"":[85.46119831434227,27.858181089417478]}"
1322,1,50,4.280627250671387,4.190650939941406,24,"{""type"":""Point"",""coordinates"":[85.38700386764177,27.733311869487498]}"
1232,1,10,3.501748561859131,26.662973403930664,27,"{""type"":""Point"",""coordinates"":[85.56873552026535,27.66691529937821]}"
1062,1,10,4.49566125869751,8.619258880615234,22,"{""type"":""Point"",""coordinates"":[85.3859155684446,27.852322759669153]}"
1952,4,10,4.847248077392578,22.844669342041016,27,"{""type"":""Point"",""coordinates"":[85.13078816545014,27.70163350695189]}"
1243,1,10,4.05521297454834,28.354951858520508,24,"{""type"":""Point"",""coordinates"":[85.19106335248047,27.835182952884725]}"
646,1,10,4.045770645141602,24.748199462890625,30,"{""type"":""Point"",""coordinates"":[85.20044013823117,27.872898503510747]}"
1890,4,10,4.576202392578125,32.21153259277344,27,"{""type"":""Point"",""coordinates"":[85.23543274595916,27.74532571932617]}"
1911,4,10,4.246232509613037,27.919687271118164,29,"{""type"":""Point"",""coordinates"":[85.20748061999869,27.811050496421302]}"
1851,4,10,4.850409507751465,27.11227798461914,22,"{""type"":""Point"",""coordinates"":[85.43233298854665,27.82541651760176]}"
1380,2,40,4.243783473968506,3.2729909420013428,30,"{""type"":""Point"",""coordinates"":[85.41656654410143,27.696843545798604]}"
1401,2,40,4.123847007751465,1.3991297483444214,24,"{""type"":""Point"",""coordinates"":[85.46952028444097,27.73714684295162]}"
1918,4,10,4.699357032775879,38.21510314941406,24,"{""type"":""Point"",""coordinates"":[85.23610136248521,27.63018847540931]}"
1513,3,30,4.612148761749268,22.533716201782227,24,"{""type"":""Point"",""coordinates"":[85.3933760787482,27.767409868075116]}"
1032,1,10,4.588297367095947,27.138614654541016,26,"{""type"":""Point"",""coordinates"":[85.58258679180574,27.71216091536835]}"
1587,3,30,4.186050415039063,22.684200286865234,26,"{""type"":""Point"",""coordinates"":[85.25961216891211,27.728056092551455]}"
1331,1,40,3.744175434112549,6.547653675079346,27,"{""type"":""Point"",""coordinates"":[85.36330815389832,27.636016199271182]}"
2000,4,10,4.61355447769165,24.79281234741211,21,"{""type"":""Point"",""coordinates"":[85.3544542337993,27.821063100772896]}"
1322,1,40,3.977576494216919,2.7802884578704834,28,"{""type"":""Point"",""coordinates"":[85.37280751439239,27.65528789462724]}"
1346,1,30,4.528158664703369,12.118478775024414,30,"{""type"":""Point"",""coordinates"":[85.13618742003636,27.784681730564603]}"
1597,3,40,4.18858814239502,15.316147804260254,25,"{""type"":""Point"",""coordinates"":[85.50768266241599,27.745619120168644]}"
989,1,10,4.612339019775391,18.05938720703125,27,"{""type"":""Point"",""coordinates"":[85.5634626560002,27.759683979912058]}"
842,1,10,3.583014726638794,31.57406234741211,29,"{""type"":""Point"",""coordinates"":[85.11212991334838,27.89268949013465]}"
1331,1,40,4.124363422393799,7.258066177368164,30,"{""type"":""Point"",""coordinates"":[85.45094882207547,27.671961420836368]}"
1542,3,40,3.569990634918213,23.58718490600586,26,"{""type"":""Point"",""coordinates"":[85.52027312332876,27.602954218771615]}"
673,1,40,4.030216693878174,12.681930541992188,26,"{""type"":""Point"",""coordinates"":[85.28498441520435,27.862394203590007]}"
1392,2,40,4.123847007751465,7.2595295906066895,25,"{""type"":""Point"",""coordinates"":[85.47571491557318,27.70190382629979]}"
1521,3,10,4.618951320648193,20.18828392028809,24,"{""type"":""Point"",""coordinates"":[85.31642779101283,27.79377773377686]}"
1411,2,30,3.246016025543213,8.847513198852539,29,"{""type"":""Point"",""coordinates"":[85.33036426067865,27.61301090535263]}"
1661,4,10,4.579485893249512,27.75250625610352,23,"{""type"":""Point"",""coordinates"":[85.15593559182227,27.696029719015414]}"
1117,1,10,4.78480863571167,19.639986038208008,30,"{""type"":""Point"",""coordinates"":[85.18170312082387,27.760010404718496]}"
1371,2,10,3.246016025543213,14.932089805603027,28,"{""type"":""Point"",""coordinates"":[85.33486694791914,27.628403590594274]}"
1588,3,10,4.891516208648682,25.21436882019043,22,"{""type"":""Point"",""coordinates"":[85.46391956437398,27.827478927598158]}"
2254,4,10,4.736819744110107,16.982927322387695,23,"{""type"":""Point"",""coordinates"":[85.47351984826086,27.78512759701302]}"
1304,1,50,3.977576494216919,2.2895007133483887,27,"{""type"":""Point"",""coordinates"":[85.38976824531225,27.672047796117695]}"
2313,4,10,4.695466041564941,20.189252853393555,20,"{""type"":""Point"",""coordinates"":[85.46377636026965,27.885093734581165]}"
1370,2,10,4.186050415039063,5.2255048751831055,22,"{""type"":""Point"",""coordinates"":[85.29039452733623,27.747912873197702]}"
910,1,10,4.71803617477417,18.28843879699707,23,"{""type"":""Point"",""coordinates"":[85.58230377401995,27.811450982478508]}"
1466,2,60,3.569990634918213,3.4779491424560547,26,"{""type"":""Point"",""coordinates"":[85.52539469677268,27.62941585107819]}"
1416,2,40,4.576202392578125,8.162346839904785,24,"{""type"":""Point"",""coordinates"":[85.21932497060762,27.701749413107574]}"
1336,1,10,4.18858814239502,29.5835018157959,26,"{""type"":""Point"",""coordinates"":[85.54135588806969,27.73788198323851]}"
